page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
136,680,yenny,Indonesia,Solo traveler,,Stayed 1 night in August 2013,9.0,Exceptional,Hotel yang nyaman dan staf yang ramah,"Hotel Santika adalah terbaik di Tasikmalaya, bersih, nyaman dan di pusat kota. Kami cukup puas tinggal disini karena para staff yang ramah dan check in yang cukup cepat, sehingga kami bisa segera beristirahat setelah lelah menempuh perjalanan yang panjang dari Jakarta. Breakfast juga cukup bersih dan enak, walaupun sayang variasinya kurang banyak.","August 15, 2013"
137,681,Ratna,Indonesia,Couple,,Stayed 1 night in August 2012,9.7,Exceptional,Menyenangkan,"Memuaskan, akses internet (wifi) gratis, kamar yang bersih dan nyaman, sarapan yang enak","August 15, 2013"
137,682,DANNY,Indonesia,Business traveler,,Stayed 1 night in July 2013,9.3,Exceptional,"Bersih, ramah staffnya",Sangat bagus pelayanannya dan bisa terus ditingkatkan,"August 04, 2013"
137,683,darman,Indonesia,Family with young children,,Stayed 1 night in August 2012,8.3,Excellent,satisfy,"My family really enjoy stay in this hotel. Accoding to me, this is the best hotel in Tasikmalaya. Hotel's staff was friendly, the room is big and really clean. I will be back to this hotel, if I go to tasikmalaya again.","July 18, 2013"
137,684,Susanto,Indonesia,Family with young children,,Stayed 1 night in July 2013,8.7,Excellent,Lokasi transit yg tepat.,"Tasukmalaya adalah pilihan tepat untuk transit bagi traveller dari jakarta - jawa tengah atau sebaliknya, banyak pilihan makanan dan lokasi Hotel Santika sangat strategis untuk jalan-jalan.","July 12, 2013"
137,685,sudargi,Indonesia,Family with teens,,Stayed 2 nights in June 2013,8.7,Excellent,Nice,"Hotel yang cukup menarik untuk datang kembali, front office sopan, room service cepat, pengalaman menyenangkan...","July 10, 2013"
138,688,vika,Indonesia,Couple,,Stayed 1 night in June 2013,8.0,Excellent,"Pelayanannya ramah,bersih,sarapan pagi ok banget",Menyenangkan,"June 25, 2013"
139,692,Arif,Indonesia,Solo traveler,,Stayed 1 night in March 2013,8.0,Excellent,Kualitas Di atas kelasnya,"Menginap di Hotel Santika sangat nyaman, karena semua fasilitasnya serba berkelas.","March 15, 2013"
139,693,Arieffian,Indonesia,Solo traveler,,Stayed 1 night in March 2013,8.0,Excellent,cocok untuk menjadi alternatif hotel perjalanan,"ketika ada beberapa barang tertinggal di mobil, saya dapat dengan mudah mengakses ke parkiran mobil","March 13, 2013"
139,694,DWI,Indonesia,Business traveler,,Stayed 1 night in February 2013,6.0,,great location but small rooms,"enak, nyaman, tetapi kamarnya agak kecil.. sejauh ini so far so good","March 05, 2013"
139,695,Tabitha,Indonesia,Couple,,Stayed 1 night in February 2013,9.0,Exceptional,hotel baru dan nyaman,"Kami hanya menginap 1 malam di hotel ini. suasanya sangat nyamna, hotel yang sangat bersih.. terutama wellcome drink dengan jahe very ce.. dan tersedia sampai malam harinya. Sarapan pagi banyak pilihan.. hanya saja ada sayuran2 yang keliatannya sudah agak kering.. lama dimasak.. dengan jumlah sangat sedikit. bangasi keluar masuk hotel tidak ada yang layani.. angkat sendiri","February 27, 2013"
140,696,jap,Indonesia,Family with young children,,Stayed 1 night in December 2012,10.0,Exceptional,Hotel dan layanan yang bagus disertai senyuman,Tingkat pelayanan yang bagus hotel bersih Kamar Kenyamanan Makanan nya enak dan banyak pilihan,"January 27, 2013"
140,697,Paulus,Indonesia,Family with young children,,Stayed 1 night in December 2012,9.7,Exceptional,Hotel terbaik di Tasikmalaya!,Hotel baru di Tasikmalaya ini merupakan hotel langganan keluarga bila berkunjung ke Tasikmalaya. Kamarnya luas dengan design minimalis. Free Wifi! Dan juga fasilitas kolam renang yang cukup luas. Staffnya juga ramah2 siap membantu dan melayani. Still the best hotel in Tasikmalaya!!,"January 18, 2013"
140,698,Bernardinus,Indonesia,Family with teens,,Stayed 1 night in December 2012,9.3,Exceptional,"Hotel bagu, bersih dan nyaman","Tempat yang bagus untuk santai dan istirahat. Lengkap dengan fasilitas bermain anak2. Restaurant yang nyaman, lengkap menunya.","January 08, 2013"
140,699,Melina,Indonesia,Family with teens,,Stayed 1 night in December 2012,7.0,Very good,Hotel baru tapi tanpa refrigerator dikamar,"Hotel Santika Tasikmalaya, merupakan hotel yang relatif baru dari segi umur, terletak di jantung kota Tasikmalaya, dekat dekat pusat perbelanjaan dengan pelayanan yang ramah dan fasilitas yang cukup baik, hanya sayang di dalam kamar tidak dilengkapi dengan refrigerator/kulkas, kolam renang baik hanya lokasinya kurang baik untuk sebagian org karena menyatu dengan meja-meja makan.","January 07, 2013"
140,700,Daniel,Indonesia,Business traveler,,Stayed 2 nights in December 2012,10.0,Exceptional,"hotel yang bagus, bersih","saya sangat terkesan dengan hotel santika. orang-orang yang sangat ramah mulai dari security, bagian concierge, reseptionis semuanya begitu ramah. hanya beberapa manager yang sedikit kurang ramah ( setau saya ada 2) yang lainnya begitu ramah. ketika kita minta bantuan dengan cepat dan senang hati mereka membantu (kecuali 2 orang tersebut) dan saya sangant merekomendasikan hotel ini untuk tempat istirahat.","December 24, 2012"
141,701,Peter,Indonesia,Business traveler,,Stayed 1 night in November 2012,6.3,Good,Hotel yg bersih dan baru dgn pelayanan yg kurang,"saya menunggu pelayanan yg sangat lama saat mau check in degan alasan karena mereka belum mendapat konfirmasi booking, padahal konfirmasi bookingnya sudah masuk di computer manager, pelayanan kurang membuat konsumen nyaman dan dihargai padahal sy sudah menunjukan konfirmasi booking melalui handpone sy","November 16, 2012"
141,702,sri,Indonesia,Family with teens,,Stayed 1 night in October 2012,8.3,Excellent,Hotel dan layanan yang bagus,"Kebersihan hotel sangat baik. Pelayanan pada saat check in dan check out juga mudah, disertai pelayanan ramah dari petugas hotel. Kekurangan fasilitas di dalam kamar hanya tidak ada kulkas saja, lainnya oke. Lokasi hotel juga strategis dekat dengan mall dan atm.","October 31, 2012"
141,703,HARRIJANTO,Indonesia,Business traveler,,Stayed 2 nights in October 2012,8.3,Excellent,layanan yang penuh ramah,"untuk standard hotel bintang 3, santika memang harus dicoba. dibandingkan dengan beberapa hotel lainnya yang ada di sekitarnya sangat jauh berbeda, baik dari penyambutan tamu, pelayanan, kebersihan, makanan. kekurangan hotel ini hanya pada businnes center karena untuk type businnes harus prepare jika hendak menggunakan media printer, namun untuk beberapa lembar saja masih bisa dibantu oleh team hotel santika tanpa biaya apapun (luar biasa!!)","October 26, 2012"
141,704,handojo,Indonesia,Family with young children,,Stayed 1 night in June 2012,8.0,Excellent,hotel yang bersih dan nyaman,"kami mengambil 2 kamar untuk menginap masing2 1 malam di Santika, Tasikmalaya. untuk pertama kali kami menginap di Santika Tasikmalaya dan kami merekomendasikan hotel ini ke relasi kami.","October 26, 2012"
141,705,donny,Indonesia,Group,,Stayed 2 nights in September 2012,10.0,Exceptional,"""Hotel dan layanan yang bagus disertai senyuman""","Saya sudah beberapa kali bermalam di Santika Tasikmalaya, bahkan dalam acara reuni SMA, saya membawa kawan-kawan untuk menginap di Santika ini, pada umumnya mereka puas, walau usia sudah dibilang tua, namun ibu-ibu rekan saya senang, karena bisa berenang, serta mendapatkan pelayanan dengan baik. Bahkan untuk acara reuni selanjutnya, rencananya kami akan kumpul di Santika, hanya saja waktunya terpaksa tertunda berhubung ada yang sakit, walaupun kami sudah booking dan membayar Down payment. Mudah-mudahan dapat cepat terselenggara reuni selanjutnya di Santika, karena kami cukup puas.","October 03, 2012"
142,706,junaedi,Indonesia,Couple,,Stayed 1 night in September 2012,7.3,Very good,good,Menginap di hotel santika cukup menyenangkan dan seluruh staffnya sangat ramah ramah serta melayani customer sangat baik. kamarnya bersih dan interiornya menarik serta lokasi hotel di tengah pertokoan dan dekat dengan ATM.,"October 03, 2012"
142,707,Dian,Indonesia,Family with young children,,Stayed 1 night in September 2012,8.0,Excellent,Hotel yang nyaman di kota kecil,"Saya dan keluarga memilih santika saat transit di kota Tasikmalaya karena yakin dengan standard Santika yang tidak mengecewakan. Pelayanannya baik, pegawai hotel ramah. Sarapan pagi enak dengan banyak pilihan menu tradisional.","September 21, 2012"
142,708,johnlie,Indonesia,Business traveler,,Stayed 2 nights in September 2012,8.7,Excellent,hotel dan alayanan yang bagus disertai senyuman,hotel santika adalah hotel yang paling bagus ditasimalaya dan kamar yang bagus,"September 17, 2012"
142,709,johnlie,Indonesia,Business traveler,,Stayed 2 nights in September 2012,9.0,Exceptional,hotel dan alayanan yang bagus disertai senyuman,kamar yang luas dan bersih nyaman untuk menginap disana serta karyawan hotel yang ramah,"September 17, 2012"
142,710,Asep,Indonesia,Group,,Stayed 3 nights in August 2012,8.0,Excellent,Hotel dengan Lokasi strategis,"Hotel Santika Tasikmalaya berada di lokasi yang sangat strategis, dekat dengan pusat kota, Masjid Agung dan Pasar. Ukuran kamar cukup luas, pelayanannya juga sangat bagus. Makanan kurang variatif sehingga membosankan terutama jika menginap terlalu lama. Ruangan cukup bersih, hanya handuk-handuk sudah berubah warna cukup jauh, sebaiknya loundry lebih ditingkatkan mutunya.","September 05, 2012"
143,711,Jauharsyah,Indonesia,Family with teens,,Stayed 1 night in August 2012,9.0,Exceptional,Hotel baru dengan layanan yang ramah,Kamar yang bagus.Dekat hotel ada warung kakilima yang menjual ayam goreng yang enak.,"September 01, 2012"
143,712,Heru,Indonesia,Family with teens,,Stayed 1 night in August 2012,9.7,Exceptional,Pelayanan Cepat dan profesional,"cek in yang cepat, tidak lebih dari 5 menit, kami semua sudah bisa masuk hotel, tempat yg bagus dan tatanan yg apik menghiasi ruangan kamar, kolam renang yg aman untuk anak2, serta makan pagi yg nikmat dengan berbagai macan jenis makanan dan masakan yg lezat. pokoknya sipppp","August 31, 2012"
143,713,ryo,Indonesia,Family with young children,,Stayed 2 nights in August 2012,5.3,,Pelayanan hotel yang tidak fleksible,"hotel nya cukup bagus, tapi tidak ada lobi atau tempat menerima tamu yang cukup layak di hotel. hotel sekelas santika tidak menyediakan ruang tamu yang cukup luas di lobi. tempat parkir yang tidak cukup nyaman, terlalu sempit. harga yang mahal di bandingkan dengan fasilitas yang ada.","August 31, 2012"
143,714,Widhi,Indonesia,Couple,,Stayed 1 night in August 2012,8.0,Excellent,Hotel Yang Bagus disertai senyuman,"Saya menginap di Hotel santika Tasikmalaya karena ada keperluan pernikhsn teman Di Ciamis , meskipun letaknya agak jauh dari Cimais mengapa saya memilih santika sebagai tempat saya menginap, Santika merupakan hotel yang memberikan service pelayanan kepada tamu tidak perlu diragukan lagi..selain fasilitas kamar yang disediakan membuat tamu betah untuk kembali menginap, Penyajian makanan yang cukup enak serta layanan customer service yang ramah. Terima Kasih Santika","August 28, 2012"
143,715,Kuntje,Indonesia,Family with young children,,Stayed 2 nights in August 2012,9.0,Exceptional,Hotel dengan layanan yg bagus,secara keseluruhan layanan nya sangat bagus apa lagi menu makanan nya sangat cocok dan serasi sekaligus enak hanya ada satu yang perlu di improve untuk handuk mandi agar lebih fresh lagi,"August 28, 2012"
144,716,PRASETIYO,Indonesia,Couple,,Stayed 1 night in August 2012,8.0,Excellent,Hotel yang bersih dan nyaman di pusat kota Tasik,"Hotel yang bagus, nyaman dan pelayanannya sangat baik. Fasilitasnya lengkap, hanya saja posisi kolam renang yang saya tidak sukai karena berada di tengah resto ynag ukurannya kecil. Seakan2 seperti tontonan orang.","August 27, 2012"
144,717,heniwati,Indonesia,Family with teens,,Stayed 1 night in August 2012,7.0,Very good,lovely hotel and service with a smile,"Kami cek in hotel pada jam 17.15, dan berencana untuk segera berenang di hotel. Petugas di resepsionis berselisih pendapat satu sama lain mengenai jam tutup swimming pool. Pada ssat kami akan berenang, kami sudah minta untuk disediakan handuk di kolam renang, tapi ketika kami sampai di kolam, handuk itu juga belum disediakan, tidak ada petugas disitu, sampai kami harus minta ke resepsionis. Kamar cukup bersih, amenities juga cukup lengkap. Sarapan pagi cukup bervariasi, dan menyenangkan, dengan petugas yang sigap melayani kami. Sayang fasilitas fitness amat minim, hanya 2 sepeda stasioner dan 2 threadmill dan tidak ada trainer / petugas disitu.","August 20, 2012"
144,718,Bambang,Indonesia,Family with young children,,Stayed 2 nights in July 2012,6.3,Good,Hotel baru di tengah kota,"Kami sekeluarga, berlima orang, tiba di hotel selepas tengah malam karena kemacetan lalu lintas dari Bandung menuju kota Tasikmalaya. Setibanya di hotel kami harus menungu beberapa saat karena petugas Front Office harus mengatur ulang status pemesanan kamar kami. Pemesanan dua kamar superior kami ternyata salah satunya sudah terisi, sehingga satu kamar harus diupgrade ke jenis yang lebih tinggi. Tentunya kami tidak keberatan dengan aturan ini, meskipun keesokan harinya kami harus kembali ke kamar superior sesuai pesanan awal. Pada hari terakhir kami tinggal, dipagi hari hotel sempat mengalami pemadaman listrik. setelah beberapa saat kami check dengan kamar anak-anak kami dan ternyata listrik di kamar mereka sudah menyala, sedangkan kamar kami masih tetap mati. Akhirnya istri saya harus menghubungi petugas hotel dan memberitahu bahwa listrik di kamar kami masih padam. Pihak hotel mengirim petugas engineering ke kamar kami untuk menyalakan sambungan listrik secara manual. Peristiwa ini tentunya mengurangi kenyamanan kami karena seharusnya ada prosedur yang lebih baik dalam rangka menghadapi situasi seperti terjadinya pemadaman listrik. Semoga pihak hotel dapat memperbaiki SOP tentang hal-hal seperti ini. Selebihnya, kami merasa cukup senang dengan pelayanan hotel yang baik dan layanan yang ramah. Terima kasih.","July 26, 2012"
144,719,Elizabeth,Indonesia,Family with teens,,Stayed 1 night in July 2012,8.0,Excellent,Hotel dengan lokasi yang strategis,"Keluarga saya menginap semalam, di hotel Santika. Tempatnya strategis, kamar hotel cukup nyaman, walaupun agak kecil. Sama dengan hotel Santika lainnya, makanan yang disajikan enak. Karena hotelnya tidak terlalu besar, maka lahan parkirnya juga agak kecil. Tapi masih oke lah..","July 20, 2012"
144,720,Irsyaf,Indonesia,Couple,,Stayed 1 night in June 2012,8.3,Excellent,Hotel dan layanan yang bagus disertai senyuman,"Hotel dgn lokasi ditengah kota Tasikmalaya, fasilitas bagus, bersih dan tempat parkir mobil yang baik, jika anda bosan makan di hotel pada malam hari, pergilah keluar dgn berjalan kaki dimana sepanjang jalan tersebut banyak yang berjualan makanan dgn kualitas yang cukup baik","July 12, 2012"
145,721,Sony,Indonesia,Family with teens,,Stayed 3 nights in June 2012,8.0,Excellent,Hotel yang Menyenangkan,"mengajak anak liburan ke tasik dan menginap di santika tasik adalah saat yang menyenangkan....hotelnya berada di lokasi yang strategis, karyawannya baik, suasananya enak dan terlebih lagi makanannya top","July 09, 2012"
145,722,Mohamad,Indonesia,Family with teens,,Stayed 2 nights in June 2012,8.0,Excellent,Restoran Santika Berkonsep Saung Makanan,"Kamarnya Cukup bagus dan full ac dan full tv sehingga bisa menimati siaran langsung Euro 2012 tanpa pusing cari antena. Namun, ketidakadaan kulkas untuk minibar menyulitkan kami sehingga tidak bisa mendinginkan minuman segar. Tapi, Thanks buat Santika Hotel Tasikmalaya karena semua fasilitas yang ada sudah kami nikmati bersama-sama sampai saya menikmati saung santika di luar hotel sehingga menghangatkan suasana di malam dan dinginnya tasikmalaya.","July 05, 2012"
145,723,febi,Indonesia,Family with young children,,Stayed 1 night in June 2012,10.0,Exceptional,Hotel terbaik di Tasikmalaya,"Saya ke tasikmalaya untuk berkunjung ke kerabat, biasanya saya menginap di hotel lain yang cukup memadai, tapi dengan adanya hotel Santika saya langsung beralih ke hotel ini, karena selain sudah punya nama hotelnyapun masih baru, bersih dan staff hotelnya ramah dan pelayanannya memuaskan.","June 29, 2012"
145,724,Ario,Indonesia,Family with teens,,Stayed 1 night in June 2012,8.0,Excellent,Standar Pelayanan yang sama dengan kota besar,"Dimulai dari kedatangan saya langsung disambut petugas concierge yang membantu menurunkan barang-barang bawaan saya dan keluarga. Proses check in yang cepat dan terima kasih sudah meng-upgrade kamar saya menjadi Deluxe dengan connecting door ke kamar ibu saya (beliau sekamar dengan adik ipar cewe + bayi 4 bulan. Kamar dalam kondisi bersih kecuali kamar ayah saya (beliau sekamar dengan adik saya)yang masih dalam keadaan acak-acakan. Terlihat petugas housekeeping cukup panik karena tidak mengira kalau rombongan kami sudah datang. Isi kamar sih standar bintang 3 kecuali tidak ada kulkas dan hairdryer (ternyata ini harus kami request ke HK)selebihnya fine. View yang saya sebut ""Country Village View"" cukup menarik apalagi untuk anak-anak saya yang usianya 7 dan 2 tahun. Kolam renangnya formalitas saja kalau menurut saya, tetapi kalau untuk anak-anak saja sih sudah cukup. Roof top juga saya kunjungi dan hhhmmmmmm..... no comment for this one berbeda dengan rooftop lain yang pernah saya nikmati, tapi ya memang beda kelas juga sih.... The breakfast was ok, beside the variety of food is not the same as Santika in other cities. The other nice thing is the flexibility on late check out. Overall, orang tua saya senang, anak-anak juga betah.... No choice in Tasik actually.. But nice to have Santika there.","June 13, 2012"
