ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review
REV-003133,Agoda,Hotel Santika Bogor,2018-09-05,"Good locations, easy for going everywhere. close to bus stop, bus to airport, mall and cafe."
REV-003134,Agoda,Hotel Santika Bogor,2018-07-09,"lokasinya sangat baik diatas mall,banyak kuliner populer di mall,kamarnya cukup nyaman, cm tidak ada viewnya(lantai3) padahal udah request lantai ATAS,sarapan sangat standart, makanan kecil,gelas,sendok dan mangkok sering habis,parkirannya terbatas, kalo sudah jam mallnya buka, susah parkiran, over all ,dengan harga 850rb,cenderung biasa biasa saja,tidak ada yg istimewa."
REV-003135,Agoda,Hotel Santika Bogor,2026-04-16,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya"
REV-003136,Agoda,Hotel Santika Bogor,2026-02-17,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼"
REV-003137,Agoda,Hotel Santika Bogor,2025-09-29,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍"
REV-003138,Agoda,Hotel Santika Bogor,2026-04-20,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.
REV-003139,Agoda,Hotel Santika Bogor,2025-04-17,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!"
REV-003140,Agoda,Hotel Santika Bogor,2018-07-06,nyaman dan bersih
REV-003141,Agoda,Hotel Santika Bogor,2018-06-28,"untuk lokasi bagus, meski terawat tapi hotel sudah tua"
REV-003142,Agoda,Hotel Santika Bogor,2018-03-07,selalu menjadi tempat menginap apabila ke bogor.. knp? krn 1 lokasi dengan mall dan dekat dengan pintu tol :D
REV-003143,Agoda,Hotel Santika Bogor,2018-01-04,"16.30 WIB, walaupun sdg high season ( New Year ) kelambatan 2 jam 30 menit unacceptable. lain2 nya okay,"
REV-003144,Agoda,Hotel Santika Bogor,2017-12-28,bagus
REV-003145,Agoda,Hotel Santika Bogor,2026-04-16,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya"
REV-003146,Agoda,Hotel Santika Bogor,2026-02-17,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼"
REV-003147,Agoda,Hotel Santika Bogor,2025-09-29,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍"
REV-003148,Agoda,Hotel Santika Bogor,2026-04-20,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.
REV-003149,Agoda,Hotel Santika Bogor,2025-04-17,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!"
REV-003150,Agoda,Hotel Santika Bogor,2017-12-27,"Saya pesan saat high season dengan harga terjangkau plus menggunakan Agoda Gift Card, jadi makin murah. Kemudian mendapat upgrade ke Deluxe padahal booking nya Superior. Complimentary sangat lengkap yaitu air mineral, buah, jus dalam kemasan dan minimum ion. Lokasi tersambung ke Botani Mall, jadi sangat gampang mencari makanan dan keperluan lainnya"
REV-003151,Agoda,Hotel Santika Bogor,2017-12-14,"milih hotel ini ya karena lokasinya saja, dekat dengan acara event saya, dengan harga yang menurut saya nggak sesuai sama yang saya dapatkan. saya dapat/stay dikamar superiornya yang sebenarnya bisa saya dapatkan adalah kamar deluxe di hotel seberang hotel ini. untuk linen saya rasa harus diganti, ohya saya menginap dikamar 817 lantai agak berdebu, telihat dari kaos kaki putih saya yang cepat sekali kotor. overall saya mikir dua kali untuk harga & quality yang didapat. ohya di reception staffnya ada kebijakan kunci kamar cuma dikasih 1 per-room karena keterbatasan kartu. hotel sebesar ini masak kunci saja terbatas."
REV-003152,Agoda,Hotel Santika Bogor,2017-12-12,"tetangga kamar kami merokok, mereka buka pintu lebar2 dan bau rokoknya luar biasa. yang mengherankan detektor asap seperti tidak berfungsi. kamar yg kami pesan non smoking room, dan tetangga kami merokok dengan pintu dibuka lebar sampai larut malam. kamar mandinya sangat kuno, buat kami yg punya anak bayi sangat tidak nyaman wkt memandikan anak krn hand shower tidak ada, kami pake gelas u tuk membasuh sabun di badan anak"
REV-003153,Agoda,Hotel Santika Bogor,2017-12-04,"Hotel yg bagus, hanya sebelah mal botani ,makanan byk pilihan krn dekat kemana2...bogor pasti macet parah (spt biasa),...hanya saja..saat check kami dtg sudah jam 4pm, dan msh harus menunggu krn kamar blm ready (??)...padahal sy saat otw sudah 2x telp dan diinfokan kamar ready..tyt kami msh hrs menunggu padahal kami kena macet dari puncak berharap bs lgs istirahat....tidak disarankan check in saat long weekend..mungkin kami bad timing saat dtg.."
REV-003154,Agoda,Hotel Santika Bogor,2017-10-20,boleh
REV-003155,Agoda,Hotel Santika Bogor,2026-04-16,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya"
REV-003156,Agoda,Hotel Santika Bogor,2026-02-17,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼"
REV-003157,Agoda,Hotel Santika Bogor,2025-09-29,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍"
REV-003158,Agoda,Hotel Santika Bogor,2026-04-20,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.
REV-003159,Agoda,Hotel Santika Bogor,2025-04-17,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!"
REV-003160,Agoda,Hotel Santika Bogor,2017-10-03,Kolam renang kurang besar
REV-003161,Agoda,Hotel Santika Bogor,2017-07-31,Lokasinya di Mall. Mudah mau cari apa ajah. Cocok banget untuk yang emang mau wisata kuliner di Bogor. Cuma untuk masuk parkiran agak panjang antrean karena harus menunggu antrean mobil yang menuju parkiran Mall.
REV-003162,Agoda,Hotel Santika Bogor,2017-07-28,Variasi untuk breakfast banyak.
REV-003163,Agoda,Hotel Santika Bogor,2017-07-12,"Hotel dengan lokasi di pusat kota, dengan mall yang terhubung ke hotel, memudahkan untuk mencari segala kebutuhan dan hiburan. staff yang ramah dan makanan enak"
REV-003164,Agoda,Hotel Santika Bogor,2017-07-04,saya menginap di lantai 3. malem2 ribut sekali.kalo orang tutup atau masuk pintu kedengeran.di sebelah kamar orang mandi nonton tv semua kedengeran.ac nya ribut banget suaranya.ruangannya bau rokok
REV-003165,Agoda,Hotel Santika Bogor,2026-04-16,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya"
REV-003166,Agoda,Hotel Santika Bogor,2026-02-17,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼"
REV-003167,Agoda,Hotel Santika Bogor,2025-09-29,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍"
REV-003168,Agoda,Hotel Santika Bogor,2026-04-20,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.
REV-003169,Agoda,Hotel Santika Bogor,2025-04-17,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!"
REV-003170,Agoda,Hotel Santika Bogor,2017-06-29,"Ini kali kedua saya menginap di hotel Santika Bogor. Lokasinya yg strategis krn satu gedung dgn mal botani sangat membantu jika kita ingin membeli makanan atau yg lainnya. Namun hotel Santika ternyata memiliki stok kartu kamar yg terbatas ketika kondisi penginapan penuh. Akibatnya saya hanya mendapat satu kartu kunci kamar. Masalahnya muncul ketika anak saya ingin turun ke mal untuk belanja atau makan, saya terpaksa harus ikut. Krn dia tidak punya kunci sementara untuk mengoperasikan lift saja harus gunakan kunci kamar untuk menekan nomor lantai yg kita tuju Selain itu mushola hotel juga bau ruangannya kurang sedap.."
REV-003171,Agoda,Hotel Santika Bogor,2017-06-12,lokasinya sangat menunjang perjalanan bisnis saya.
REV-003172,Agoda,Hotel Santika Bogor,2017-05-22,"puas dg fasilitas dan pelayanannya... stafnya ramah2..... ruangan kamar dan kamar mandi bersih, cm pertama kali masuk kamar agak bau rokok.. sarapan banyak menu pilihan dan enak2..... lokasinya jg strategis bgt... emang kita niat mau blanja.... jd ke mall botani walopun hujan ga ngaruh deh...😊"
REV-003173,Agoda,Hotel Santika Bogor,2017-05-13,Pada saat saya pindah kamar tak sengaja dompet saya tertinggal tp tak lama kemudian staf mengembalikan dompet tersebut..
REV-003174,Agoda,Hotel Santika Bogor,2017-04-24,"Staff ramah,makanan memuaskan hanya hotel tdk py lahan hijau"
REV-003175,Agoda,Hotel Santika Bogor,2026-04-16,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya"
REV-003176,Agoda,Hotel Santika Bogor,2026-02-17,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼"
REV-003177,Agoda,Hotel Santika Bogor,2025-09-29,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍"
REV-003178,Agoda,Hotel Santika Bogor,2026-04-20,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.
REV-003179,Agoda,Hotel Santika Bogor,2025-04-17,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!"
REV-003180,Agoda,Hotel Santika Bogor,2017-03-30,Lokasi yang dekat dengan Shopping Mall dan transportasi kendaraan ke Bandara Halim atau Cengkareng
REV-003181,Agoda,Hotel Santika Bogor,2017-03-13,Perlu disediakan Valet Parking dan dilakukan service AC yg rutin
REV-003182,Agoda,Hotel Santika Bogor,2017-02-08,strategis dekat dengan tempat wisata
REV-003183,Agoda,Hotel Santika Bogor,2016-12-27,"Hotel ini berdempetan dengan Botani Square, tempatnya sangat strategis sekali, ruangannya bersih, stafnya juga friendly sekali, makanannya cukup bervariatif.. Memang harganya cukup mahal, tetapi harganya sebanding dengan mutu yang diberikan. Hotel Santika Bogor Recommended dehh.."
REV-003184,Agoda,Hotel Santika Bogor,2016-07-13,Sangat menyenangkan dan akan kembali lg menyenangkan dan berkesan
REV-003185,Agoda,Hotel Santika Bogor,2026-04-16,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya"
REV-003186,Agoda,Hotel Santika Bogor,2026-02-17,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼"
REV-003187,Agoda,Hotel Santika Bogor,2025-09-29,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍"
REV-003188,Agoda,Hotel Santika Bogor,2026-04-20,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.
REV-003189,Agoda,Hotel Santika Bogor,2025-04-17,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!"
REV-003190,Agoda,Hotel Santika Bogor,2016-04-01,Seprai dan sarung bantal ada banyak bekas noda darah. Di cuci nya mgkn ga bersih
REV-003191,Agoda,Hotel Santika Bogor,2016-03-03,Acara kami ada di botani square... cukup dekat lokasinya dan menyenangkan...
REV-003192,Agoda,Hotel Santika Bogor,2016-02-10,Lokasi hotel yang di tengah kota Bogor dan berdampingan dengan mal Botani Square sangat mendukung
REV-003193,Agoda,Hotel Santika Bogor,2016-02-09,Keluarga sangat menikmati layanan yang diberikan
